,game_id,gamer_id,inDate,url,method,tableAndColumn
4388,2319,3223c387d1a6070e842fdb285bc429d0f844ee6ad58709971d776adc4e257d59,2021-12-29T23:24:21.116Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4389,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.113Z,/data/rank/union/v1/e1dced80-5954-11ec-b084-d1a61d5ec8e2/gamer?gap=0,GET,
4390,1482,35379337336fea091daaf426ca4efc8128fb7c96a6c94680f4c28ad5fd3e97eb,2021-12-29T23:24:21.111Z,/data/gameLog/v1.1/InventoryData,POST,
4391,2097,1353e66dcabcafdcfaa2b29cded8bab5ed0b9a2aa3d7a79b1957d7505f8d8e7d,2021-12-29T23:24:21.111Z,/data/gameinfo/v3.1/union,POST,"[{'columns': ['StageFloor'], 'tableName': 'AsmodianStageData'}]"
4392,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.107Z,/data/rank/union/v1/4e8a26e0-6518-11ec-bbbf-47820da7deba/gamer?gap=0,GET,
4393,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.107Z,/data/rank/union/v1/68d8acb0-de81-11eb-9e66-25cb0ae9020d/gamer?gap=0,GET,
4394,2319,917cd36bb2893069a5d667192d13de1ab61d9f1a0fc746f74c061acb0fb52ec8,2021-12-29T23:24:21.106Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4395,1966,5e611cfa7e5ecf86b96a631d2d98171852d3a9b1d3562c37596b933aed3e51c2,2021-12-29T23:24:21.105Z,/data/isAliveToken,GET,
4396,2319,e9916452c3cfa50e49632ffd5fb6dc6c07048f24d4cfb2d3135df15be93f421d,2021-12-29T23:24:21.102Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['killCountTotal3'], 'tableName': 'UserInfo'}]"
4397,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.099Z,/data/rank/union/v1/0453f560-2779-11ec-9b46-299116fee741/gamer?gap=0,GET,
4398,2319,849fe9c1e080efeb3a14a074009eef608d8a073dfc213a6d300e06c297cb6e43,2021-12-29T23:24:21.099Z,/data/post/v3?limitForAdminPost=10&limitForUserPost=10,GET,
4399,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.098Z,/data/rank/union/v1/e1dced80-5954-11ec-b084-d1a61d5ec8e2/gamer?gap=0,GET,
4400,2319,e09f47f8456400619ef36ca900d78f1858fa8a57f68cb4a87589f76d4f265fc0,2021-12-29T23:24:21.098Z,/data/gameLog/v1.2/Normal,POST,
4401,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:21.097Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyChip'}]"
4402,2273,626aa8508cb5efac732c54163c11c93e1a1d675b2f4298f6124bfbdfa53e5b93,2021-12-29T23:24:21.097Z,/data/chat/v1/filterVersion,GET,
4403,2097,dbec73a7860b62a3dbf86a4e03f2bbb863f073b2b3b409868dee4f39be361db6,2021-12-29T23:24:21.096Z,/data/rank/union/v1.1/8a27e610-50eb-11ec-8201-c1594a4e1456,POST,
4404,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.093Z,/data/rank/union/v1/c1d70840-de7f-11eb-bc74-95875190be29/gamer?gap=0,GET,
4405,1913,651e09716c4bef7edbe02a529c5fc723ec80665856e69daf3ecebb3d41a80403,2021-12-29T23:24:21.093Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyChip'}]"
4406,1908,5c70bcd01d1992b491d2ea3231f866da93b65d054e40c25669bd5d6096a9f31d,2021-12-29T23:24:21.093Z,/data/rank/union/v1.3/2cc3a1a0-20c4-11ec-85f4-3f4483eb9637?limit=100&offset=0,GET,
4407,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.093Z,/data/rank/union/v1/c8c57ba0-5b66-11ec-b084-d1a61d5ec8e2/gamer?gap=0,GET,
4408,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:21.089Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Missiles'}]"
4409,1916,ae2dd872838cd77177aeb936453faf6a94d87bea2b2c12cecb633731a290d9c8,2021-12-29T23:24:21.089Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['gold', 'killCount', 'playMinutes', 'totalKillCount'], 'tableName': 'player'}]"
4410,2319,c7c750e1d24cb2a6d2899fbf2f391e3e57af09ebb2128c11c5411c7a0d8d1378,2021-12-29T23:24:21.088Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4411,2319,67261246cefbfe68c37c0e988be939369551c5307555e4a7d8bcc4b367c65c9c,2021-12-29T23:24:21.084Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission1'], 'tableName': 'DailyMission'}]"
4412,1572,46ef011189495658271e82900710e3ae7d332aa275b80c22fbae8634084e5d9a,2021-12-29T23:24:21.083Z,/data/gameinfo/v3.3/union/user_brother/mine?where=%7B%7D&limit=10,GET,
4413,1913,078f297aac6010c3a62e5441b6af43ffb257606efbb8c7c71038062c26151eab,2021-12-29T23:24:21.082Z,/data/rank/union/v1.3/47021c70-2125-11ec-ada7-113996e44262/gamer?gap=0,GET,
4414,1916,630947fa9e8c63a721f1c8e741060da55d0c5fe02f2ef7372aaca52835b3d814,2021-12-29T23:24:21.080Z,/data/rank/union/v1/2e40c3e0-4915-11ec-8dbc-d5be21bcb2a1?limit=50&offset=0,GET,
4415,2097,b48e23b50c9e5b4e465cbb3c8604b2ac9b923e193e02d7b1f802204d464d05ef,2021-12-29T23:24:21.080Z,/data/rank/union/v1.3/42d3f0e0-3612-11ec-8a8c-53246299c7e2/gamer?gap=0,GET,
4416,2273,8c2fe31cc0233e24ade975f19e8044c970967fe77250fcaa8872c731e88d77a7,2021-12-29T23:24:21.079Z,/data/rank/union/v1.3/5d8450d0-1e8c-11ec-a199-efc96572d1a5/gamer?gap=10,GET,
4417,1966,b33bf6e1bd7283c5c51e13307e9045135e03d9981ac070b98fe27f6baa00c5a8,2021-12-29T23:24:21.078Z,/data/gameinfo/v3.2/union/Skill?where=%7B%7D&limit=10&order=DESC,GET,
4418,1913,57a46d9749a7136a95a1730cdb87b66aaf059247171e697420cb799986a3471d,2021-12-29T23:24:21.076Z,/data/rank/union/v1.1/47021c70-2125-11ec-ada7-113996e44262,POST,
4419,1913,651e09716c4bef7edbe02a529c5fc723ec80665856e69daf3ecebb3d41a80403,2021-12-29T23:24:21.076Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Mission'}]"
4420,2319,3ee1d57c0102a4ba39895f8baa18064bec14169aa83fc35e6502fbf65658b645,2021-12-29T23:24:21.075Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
4421,2319,90a6721dd98796811a6dae3f7c226a5572c54b9352bc3b54877d7fa8c9d71df7,2021-12-29T23:24:21.074Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['exp1_new_new_new', 'exp2_new_new_new', 'gold1_new_new_new', 'gold2_new_new_new', 'yomul0_buff', 'yomul1_buff', 'yomul2_buff', 'yomul3_buff', 'yomul4_buff', 'yomul5_buff', 'yomul6_buff', 'yomul7_buff'], 'tableName': 'BuffTable'}]"
4422,1572,aaa7ae2ee794973872da7de64eba2f64cc585623ee43428f37ba6e580b80cfd5,2021-12-29T23:24:21.074Z,/data/gameinfo/v3.3/union,PUT,
4423,1916,1be36afe18437a7063c968cf057234b057a853a12f2a37de393300a3810cc2bd,2021-12-29T23:24:21.072Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['pvpScoreForMatching', 'weeklyPassExp', 'winningStreak'], 'tableName': 'spec'}]"
4424,1916,dcd8ce10268ac7964ef27d8ac07a74f8af709b7ba937de4c7188dcc7148f140d,2021-12-29T23:24:21.071Z,/data/probability/v1.2/11/3253,GET,
4425,2273,ff08550f5410eb222b8e1e8453489c2149f66bba061fb6c748055d05ab795936,2021-12-29T23:24:21.071Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4426,1572,551fc98525a5170b4a71075d0d58a4ffa41eabfd13a9da57ca89b00bb95e4d43,2021-12-29T23:24:21.071Z,/data/gameinfo/v3.3/union,PUT,
4427,2319,5f3effee7a7c8ce874529aa7815f5a48b32da2b66af5951f7f65f06d185e8596,2021-12-29T23:24:21.069Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4428,2273,6afecc4079b1c35be619ef4a4b94a58c55da16c0d0910907ae910a1f3e79a11c,2021-12-29T23:24:21.061Z,/data/rank/union/v1.3/0c711bd0-07bf-11ec-afec-cf4500433301/gamer?gap=0,GET,
4429,1913,651e09716c4bef7edbe02a529c5fc723ec80665856e69daf3ecebb3d41a80403,2021-12-29T23:24:21.057Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Buffs'}]"
4430,2319,f23e7623a4a4ab6ac9cced365c9c238da37e723dfabc12cc3f1aaf64531f97a5,2021-12-29T23:24:21.056Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['exp1_new_new_new', 'exp2_new_new_new', 'gold1_new_new_new', 'gold2_new_new_new', 'yomul0_buff', 'yomul1_buff', 'yomul2_buff', 'yomul3_buff', 'yomul4_buff', 'yomul5_buff', 'yomul6_buff', 'yomul7_buff'], 'tableName': 'BuffTable'}]"
4431,1572,4f6684a95356db11f350f930aafb4580f0889274662d8ffb722133b332febb4a,2021-12-29T23:24:21.051Z,/data/gameinfo/v3.3/union,PUT,
4432,1916,f056754da96849bd647d098b143475c16923f33a579078a7692afa802b4546fd,2021-12-29T23:24:21.051Z,/data/rank/union/v1?rankType=user,GET,
4433,2319,0aa01b1a8e3e57023abf005d58b40e94ebf140c5d24c94c3027beab642e54ec7,2021-12-29T23:24:21.050Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4434,1572,4f6684a95356db11f350f930aafb4580f0889274662d8ffb722133b332febb4a,2021-12-29T23:24:21.050Z,/data/gameinfo/v3.3/union,PUT,
4435,2319,56d7a1a6f3aa3add783c855eb039af9e9c782bee87be6975f3b27c3763019346,2021-12-29T23:24:21.049Z,/data/rank/union/v1.1/c1d70840-de7f-11eb-bc74-95875190be29,POST,
4436,1572,e7bd61eb7ca4de92d69f295d018b09d3d188cca06187da5c951881ee558cdfcd,2021-12-29T23:24:21.046Z,/data/probability/v1.2/1/3082,GET,
4437,1908,5c70bcd01d1992b491d2ea3231f866da93b65d054e40c25669bd5d6096a9f31d,2021-12-29T23:24:21.039Z,/data/rank/union/v1.3/c640f640-0317-11ec-819a-1f9278bf5ea3/gamer?gap=0,GET,
4438,1916,ffc99fa7791a19e276455e29652c4a3b054adacdcd9c3f1a42fb828e1a6cf676,2021-12-29T23:24:21.039Z,/data/notice/v2,GET,
4439,72,4ad59220253b4212e191378b396d71e55f65343d5aa36806c0c3b92db8e805dd,2021-12-29T23:24:21.034Z,/data/gameinfo/realtime/v1,POST,
4440,1585,1e31e08b79a0768aaa06048ba2e37a8e187423919832a864e76199e095407d03,2021-12-29T23:24:21.030Z,/data/rank/union/v1.1/8091f100-0c39-11ec-8132-edeaa3358991,POST,
4441,1585,72a1d65806bf0ef2b5311ba0023a79d47374de7fb1f5d8ab814487525da01011,2021-12-29T23:24:21.028Z,/data/isAliveToken,GET,
4442,1482,35379337336fea091daaf426ca4efc8128fb7c96a6c94680f4c28ad5fd3e97eb,2021-12-29T23:24:21.026Z,/data/gameInfo/v1.5/StageData/2021-05-28T15:50:12.577Z,PUT,
4443,2319,0a418f0a1f8672135ffd3fb043bd6c05ebc838457fe9570ce59ca988351ae707,2021-12-29T23:24:21.024Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission1'], 'tableName': 'DailyMission'}]"
4444,1916,2f9889c5dbb0e95572237cfcf6e73165fa808b31ce42f5c71db93c2edc31ef18,2021-12-29T23:24:21.020Z,/data/rank/union/v1/7d431970-0f81-11ec-b02f-81995e7c75d5,POST,
4445,1916,f2bba2ef1f550a53ebcb695baaf6b7c10d6a0ec19840259a5a636a55309a5be4,2021-12-29T23:24:21.020Z,/data/rank/union/v1/3df27f60-583b-11ec-8846-eb56e6e68bb1,POST,
4446,1068,617bb2589a50f59ba7aef9f319baa171dfa68b2e02c865164a1e61c4efbedbd5,2021-12-29T23:24:21.017Z,/data/gamer/v2,GET,
4447,2273,ff08550f5410eb222b8e1e8453489c2149f66bba061fb6c748055d05ab795936,2021-12-29T23:24:21.015Z,"/data/gameinfo/v3.2/union/Info?where=%7B%22owner_inDate%22:%7B%22operator%22:%22EQ%22,%22value%22:%222021-11-24T18:39:23.466Z%22%7D%7D&limit=1&order=DESC",GET,
4448,1908,aec62616be1b76bf20e3eb0a2d8ba4db7d78d2d3a77d6abb8e4e41fdb0ebeb6f,2021-12-29T23:24:21.014Z,/data/rank/union/v1.3/a42c28e0-5e43-11ec-80a4-d75a5ea006c8?limit=100&offset=0,GET,
4449,2364,7a7600cc16f2a8fe52c296455e1edda183ef6205f8763710cdfa3637e527c3ce,2021-12-29T23:24:21.014Z,/data/gameLog/v1.1/CharacterInfo,POST,
4450,2319,8c98873b1931129a52519a1dbc39ce350aa1131468e29e9b95de99b6ac52d91e,2021-12-29T23:24:21.013Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4451,2319,849fe9c1e080efeb3a14a074009eef608d8a073dfc213a6d300e06c297cb6e43,2021-12-29T23:24:21.010Z,/data/rank/union/v1.1/68d8acb0-de81-11eb-9e66-25cb0ae9020d,POST,
4452,1999,fad96e8f733ec3172a5c2d2bd25ecef1cb79cd153d9e825af0669abaa25fda8c,2021-12-29T23:24:21.009Z,/data/gameinfo/v3.1/union/GameData/mine?where=%7B%7D&limit=10,GET,
4453,2319,345b37540a1aa4c4fb61cb08f78a5d7922a005a5aba6d1b5602d71b023fc9907,2021-12-29T23:24:21.008Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['selectedSkillGroupId'], 'tableName': 'UserInfo'}]"
4454,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:21.007Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Mission'}]"
4455,2319,849fe9c1e080efeb3a14a074009eef608d8a073dfc213a6d300e06c297cb6e43,2021-12-29T23:24:21.005Z,/data/rank/union/v1/e1dced80-5954-11ec-b084-d1a61d5ec8e2/gamer?gap=0,GET,
4456,2319,e9916452c3cfa50e49632ffd5fb6dc6c07048f24d4cfb2d3135df15be93f421d,2021-12-29T23:24:21.005Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['dailyEnemyKillCount'], 'tableName': 'UserInfo'}]"
4457,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:21.002Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'DailyGift'}]"
4458,2319,9150bf2f91a94c40263eb81ced3a29471b9bb81735ae298f8be47a9c9bde5a45,2021-12-29T23:24:21.001Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['dailyEnemyKillCount'], 'tableName': 'UserInfo'}]"
4459,2319,90a6721dd98796811a6dae3f7c226a5572c54b9352bc3b54877d7fa8c9d71df7,2021-12-29T23:24:21.000Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Exp'], 'tableName': 'Growth'}]"
4460,2319,959c676b26d9f02d824e812247393a757fd2c1ac5e5877212e195ce4c92dbc16,2021-12-29T23:24:20.999Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
4461,2319,f23e7623a4a4ab6ac9cced365c9c238da37e723dfabc12cc3f1aaf64531f97a5,2021-12-29T23:24:20.997Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Exp'], 'tableName': 'Growth'}]"
4462,1916,f056754da96849bd647d098b143475c16923f33a579078a7692afa802b4546fd,2021-12-29T23:24:20.997Z,/data/gameinfo/v3.1/union/event/mine?where=%7B%7D&limit=1,GET,
4463,1966,b33bf6e1bd7283c5c51e13307e9045135e03d9981ac070b98fe27f6baa00c5a8,2021-12-29T23:24:20.996Z,/data/gameinfo/v3.2/union/LevelUpStats?where=%7B%7D&limit=10&order=DESC,GET,
4464,1572,f7933503e1b4961aab8e6ad2bc68ea69d618d88c4c5bbfc60397a3dfa1ec1c9e,2021-12-29T23:24:20.996Z,/data/gameinfo/v3.3/union,PUT,
4465,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:20.992Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'NormalRelic'}]"
4466,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:20.990Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Bazooka'}]"
4467,1908,54bcf2582f64f92cf41f2797f51b52ea8880e47e64967912abe330d944721eb5,2021-12-29T23:24:20.990Z,/data/rank/union/v1.1/c640f640-0317-11ec-819a-1f9278bf5ea3,POST,
4468,2273,ff08550f5410eb222b8e1e8453489c2149f66bba061fb6c748055d05ab795936,2021-12-29T23:24:20.987Z,/data/rank/union/v1.3/0c711bd0-07bf-11ec-afec-cf4500433301/gamer?gap=0,GET,
4469,2319,729aab744b56e552439cbfaee2b35c08c5db0f5b71b8b3e9c6ed15dde9848efd,2021-12-29T23:24:20.987Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['BonusSpin', 'CockStone', 'Dokebi', 'DragonStone', 'Event_Item_1', 'Gold', 'GrowthStone', 'GuildReward', 'HorseStone', 'Jade', 'Marble', 'MiniGameReward', 'MonkeyStone', 'PeachReal', 'PetUpgradeSoul', 'Potion_0', 'Potion_1', 'Potion_2', 'RabitStone', 'Relic', 'RelicTicket', 'SheepStone', 'SkillPartion', 'SnakeStone', 'Songpyeon', 'StageRelic', 'Ticket', 'TigerStone', 'WeaponUpgradeStone', 'YomulExchangeStone'], 'tableName': 'Goods'}]"
4470,2319,c4183203a47e64e3eac6ef673bbe2cf6f93f3cfd6379ec865ea458f1555276e0,2021-12-29T23:24:20.986Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission1'], 'tableName': 'DailyMission'}]"
4471,2319,0027a6d374c920c8f328b8350b4475236d0bb228dc392490e02b0c73a2f7e89c,2021-12-29T23:24:20.986Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4472,2319,3223c387d1a6070e842fdb285bc429d0f844ee6ad58709971d776adc4e257d59,2021-12-29T23:24:20.986Z,/data/rank/union/v1.1/c1d70840-de7f-11eb-bc74-95875190be29,POST,
4473,2319,529e7bfac08888f73801fe69f3c271dda74af716a415c21f3ae338d89aa1888c,2021-12-29T23:24:20.985Z,/data/rank/union/v1.1/f865e900-31b6-11ec-b4ab-713be46ddb60,POST,
4474,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:20.984Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Stage'}]"
4475,1913,b1ac9f2e65f98b7a9a86b23452f6dcc17cad1fb420716a0abd47d1224af19c17,2021-12-29T23:24:20.984Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['data'], 'tableName': 'Resources'}]"
4476,2319,bee924316c1042aea9b76f21b86372c72b344b63fb32337beb1b1f2fb883506c,2021-12-29T23:24:20.980Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
4477,2319,4f480f025998ee1b489351a5a2d6d805c43630095f3fa628849deb082a2a88aa,2021-12-29T23:24:20.977Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4478,1572,46ef011189495658271e82900710e3ae7d332aa275b80c22fbae8634084e5d9a,2021-12-29T23:24:20.976Z,/data/gameinfo/v3.3/union/user_stagepass/mine?where=%7B%7D&limit=10,GET,
4479,1908,3d3fa901ce6beada322226017be77d36289941dcdb97ed876d869a7112924019,2021-12-29T23:24:20.975Z,/data/gameinfo/v3.3/union,PUT,
4480,1916,9db88755b3ca2eecf9cd2f291b2859dc348189c46e66ea9d555d354b520643c9,2021-12-29T23:24:20.974Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['getFreeGemCount', 'totalWatchAdCount'], 'tableName': 'player'}]"
4481,1585,2b98edd670f8f6b67d540cf4b508f2f183dfe014c6237321eac8bb923d489c22,2021-12-29T23:24:20.972Z,/data/chat/v2/channel/%EA%B8%B8%EB%93%9C%EC%B1%84%EB%84%90,GET,
4482,1585,82fb964c7037db563e5294911959f66087f448c160367bcc43c30fa6815b0486,2021-12-29T23:24:20.971Z,/data/rank/union/v1.1/27c111c0-df0f-11eb-bc74-95875190be29,POST,
4483,1585,5d42cb231f4c5f1196776bc714578beafbf3ed9df412e988599368c549d46d67,2021-12-29T23:24:20.970Z,/data/rank/union/v1.1/11044c90-df0f-11eb-bc74-95875190be29,POST,
4484,2319,cc9fde763fdd2f5eeb1fabd7feac3d72cec196cffee576822a85023742ee6c79,2021-12-29T23:24:20.969Z,/data/rank/union/v1.1/ea8c9430-38cf-11ec-955f-fb3c68e97f2a,POST,
4485,1572,bc730cf144b475fe36ad7a50b9345866e9a2896f67577b738b9fa87dda5b3bf9,2021-12-29T23:24:20.967Z,/data/gameinfo/v3.3/union,PUT,
4486,2319,849fe9c1e080efeb3a14a074009eef608d8a073dfc213a6d300e06c297cb6e43,2021-12-29T23:24:20.966Z,/data/rank/union/v1/4e8a26e0-6518-11ec-bbbf-47820da7deba/gamer?gap=0,GET,
4487,2097,311caab0b44951f843ba59a27fe235a58a16718d147083368bb0957b5b7f67dd,2021-12-29T23:24:20.964Z,/data/rank/union/v1.3/1900db60-51c0-11ec-911f-5336b7a4c505/gamer?gap=0,GET,
4488,2319,057770ba7e74d532bd00ec2d40752a1760b86b288781a36df44a4d8f0419bb48,2021-12-29T23:24:20.963Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission1'], 'tableName': 'DailyMission'}]"
4489,2364,7a7600cc16f2a8fe52c296455e1edda183ef6205f8763710cdfa3637e527c3ce,2021-12-29T23:24:20.961Z,/data/gameLog/v1.1/PlayerInfo,POST,
4490,2273,626aa8508cb5efac732c54163c11c93e1a1d675b2f4298f6124bfbdfa53e5b93,2021-12-29T23:24:20.957Z,"/data/gameinfo/v3.2/union/Info?where=%7B%22owner_inDate%22:%7B%22operator%22:%22EQ%22,%22value%22:%222021-12-20T07:44:38.524Z%22%7D%7D&limit=1&order=DESC",GET,
4491,2319,849fe9c1e080efeb3a14a074009eef608d8a073dfc213a6d300e06c297cb6e43,2021-12-29T23:24:20.956Z,/data/rank/union/v1/c1d70840-de7f-11eb-bc74-95875190be29/gamer?gap=0,GET,
4492,1916,b37fe57ed0fa4d2d8915d4fc206b083e2f5c7e4a197f3056a17101e9fee3aa44,2021-12-29T23:24:20.955Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['dia', 'energyBar'], 'tableName': 'player'}]"
4493,1482,35379337336fea091daaf426ca4efc8128fb7c96a6c94680f4c28ad5fd3e97eb,2021-12-29T23:24:20.954Z,/data/gameInfo/v1.5/PlayerData/2021-05-28T15:50:12.337Z,PUT,
4494,1585,f8db49fb44ecdd16f361686a929e251809afec4710a0c1162e5ef3e514ff451f,2021-12-29T23:24:20.953Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4495,1916,2f9889c5dbb0e95572237cfcf6e73165fa808b31ce42f5c71db93c2edc31ef18,2021-12-29T23:24:20.951Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['gold', 'killCount', 'playMinutes', 'totalKillCount'], 'tableName': 'player'}]"
4496,1442,1fd838866379cfdea67f188affffc650a697259e508710a5e3367933278cdce0,2021-12-29T23:24:20.951Z,/data/rank/union/v1/ff074480-92be-11eb-9102-1be1ad89393c,POST,
4497,2319,56d7a1a6f3aa3add783c855eb039af9e9c782bee87be6975f3b27c3763019346,2021-12-29T23:24:20.951Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4498,1572,bc730cf144b475fe36ad7a50b9345866e9a2896f67577b738b9fa87dda5b3bf9,2021-12-29T23:24:20.949Z,/data/gameinfo/v3.3/union,PUT,
4499,1572,bc730cf144b475fe36ad7a50b9345866e9a2896f67577b738b9fa87dda5b3bf9,2021-12-29T23:24:20.949Z,/data/gameinfo/v3.3/union,PUT,
4500,2319,71b5fa0647f1155e11f160a26820b0838806efd384c9a0a441a0c5cf9d494bb4,2021-12-29T23:24:20.949Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['Mission0'], 'tableName': 'DailyMission'}]"
4501,1572,bc730cf144b475fe36ad7a50b9345866e9a2896f67577b738b9fa87dda5b3bf9,2021-12-29T23:24:20.947Z,/data/gameinfo/v3.3/union,PUT,
4502,2326,11ef406dd32a3a2c7d08ca862e4441268282b9f5645cbfad2636aad92d9df2fb,2021-12-29T23:24:20.946Z,/data/gameinfo/v3.3/union,PUT,
4503,2319,cefe07bb370396e4154d167d83397b4714d0fc5041d7f3479dd6c1f86d099dc6,2021-12-29T23:24:20.945Z,/data/gameinfo/v3.1/union/transactionWrite,POST,
4504,2319,f23e7623a4a4ab6ac9cced365c9c238da37e723dfabc12cc3f1aaf64531f97a5,2021-12-29T23:24:20.945Z,/data/gameinfo/v3.1/union,PUT,"[{'columns': ['killCountTotal3'], 'tableName': 'UserInfo'}]"
4505,2097,c890262352023876201fcfe4a7dac553e8231db3cbb0a74d2fc857acd6a1c002,2021-12-29T23:24:20.944Z,/data/gameLog/v1.2/SkinGacha,POST,
4506,1916,f056754da96849bd647d098b143475c16923f33a579078a7692afa802b4546fd,2021-12-29T23:24:20.944Z,/data/gameinfo/v3.1/union/ranking/mine?where=%7B%7D&limit=1,GET,
4507,1585,ed819cb722ae48cac8ed5873c826de14f9a09a75c0b70c6c1055288b247dc91e,2021-12-29T23:24:20.943Z,/data/isAliveToken,GET,
4508,1916,ffc99fa7791a19e276455e29652c4a3b054adacdcd9c3f1a42fb828e1a6cf676,2021-12-29T23:24:20.942Z,/data/post/v3?limitForAdminPost=10&limitForUserPost=10,GET,
4509,1916,360aa6c34025fc57389dd6601c264a428727c357b0026f31e806459924176a31,2021-12-29T23:24:20.940Z,/data/rank/union/v1/3df27f60-583b-11ec-8846-eb56e6e68bb1?limit=50&offset=0,GET,
4510,1916,4ac1a455da5d51c20c2d645bf81a95503bffc53ffe7293bdaf257b41a13b63bb,2021-12-29T23:24:20.935Z,/data/rank/union/v1/7d431970-0f81-11ec-b02f-81995e7c75d5,POST,
4511,1585,27e0153c0002669422b027ec1cd9800af6a4101eba692f2041887e883176c12d,2021-12-29T23:24:20.933Z,/data/isAliveToken,GET,
4512,2273,6afecc4079b1c35be619ef4a4b94a58c55da16c0d0910907ae910a1f3e79a11c,2021-12-29T23:24:20.933Z,/data/rank/union/v1.1/0c711bd0-07bf-11ec-afec-cf4500433301,POST,
